STATION,POINT ID,DATE,PH,NA,NO3 and NO2,PO4,NH4,SO4,NH4.1
A2R001Q01,90240,07/12/2000,0.4915862068965513,0.48619117647058824,0.9994916611336756,0.999670779045951,0.998059909065848,0.1685259491159222,0.9998920112710272
A2R001Q01,90240,07/12/2000,0.48248275862068946,0.49880882352941175,0.9994302926586612,0.99966278096629,0.9979940350038796,0.16729132677807662,0.9998883413142227
A2R001Q01,90240,20/12/2000,0.6049655172413795,0.44973529411764707,0.9994608769475121,0.9996675798140866,0.9979940350038796,0.2178667489748225,0.9998883413142227
A2R001Q01,90240,20/12/2000,0.7464827586206897,0.44180882352941175,0.9994667739182382,0.9996702791659723,0.9979940350038796,0.19903875832267737,0.9998883413142227
A2R001Q01,90240,20/12/2000,0.7602758620689656,0.4314705882352941,0.9994692726346476,0.9996660801741502,0.9979940350038796,0.22209973984743592,0.9998883413142227
A2R001Q01,90240,20/12/2000,0.7302068965517239,0.43291176470588233,0.9994726708889643,0.9996659801981544,0.9979940350038796,0.19586401516821725,0.9998883413142227
A2R001Q01,90240,20/12/2000,0.6695172413793107,0.4401470588235294,0.9994708718131495,0.9996668799821163,0.9979940350038796,0.2150447550597469,0.9998883413142227
A2R001Q01,90240,20/12/2000,0.5222068965517241,0.43283823529411763,0.9995141495813601,0.9996688795020315,0.9980294672644838,0.17968164381145552,0.999890311291036
A2R001Q01,90240,20/12/2000,0.5415172413793106,0.44644117647058823,0.999465374637049,0.9996716788299129,0.9980797710936232,0.18744212707791347,0.9998931112580803
A2R001Q01,90240,20/12/2000,0.5371034482758623,0.48476470588235293,0.9994214971769002,0.9996856754693199,0.998145944583146,0.1785793024383791,0.9998968012146496
A2R001Q01,90240,04/01/2001,0.6295172413793102,0.4114117647058823,0.9994953592339615,0.9996654803181756,0.9980120006571437,0.17681555624145684,0.9998893413024528
A2R001Q01,90240,04/01/2001,0.5208275862068965,0.4188382352941177,0.999454180387535,0.9996706790699553,0.9979979275620868,0.22289342563605097,0.9998885613116333
A2R001Q01,90240,04/01/2001,0.647448275862069,0.4268529411764706,0.9994935601581467,0.999664880462201,0.9980082079081213,0.15913400061731117,0.9998891313049244
A2R001Q01,90240,04/01/2001,0.6038620689655172,0.42805882352941177,0.9994960588745562,0.9996639806782391,0.9980126993214373,0.1560474447726972,0.9998893813019819
A2R001Q01,90240,04/01/2001,0.5751724137931036,0.44169117647058825,0.9994942597987414,0.9996631808702731,0.9980119008479589,0.15375457471669823,0.9998893413024528
A2R001Q01,90240,04/01/2001,0.500689655172414,0.4243235294117647,0.9994859640602622,0.9996656802701671,0.9980377514268223,0.14572952952070195,0.9998907712856219
A2R001Q01,90240,04/01/2001,0.46703448275862103,0.44816176470588237,0.999433690912978,0.99967717750968,0.9981190959124346,0.15631200670223555,0.9998953012323044
A2R001Q01,90240,04/01/2001,0.42399999999999993,0.43424999999999997,0.999410003081417,0.9996821763094681,0.9981590195863549,0.15177036024516072,0.9998975212061753
A2R001Q01,90240,18/01/2001,0.7991724137931033,0.45576470588235296,0.9994389881917659,0.9996628809422857,0.9979995245090436,0.20199303320252213,0.9998886513105739
A2R001Q01,90240,18/01/2001,0.8399999999999999,0.4486764705882353,0.9994366893726693,0.9996649804381968,0.9979940350038796,0.21164954363067154,0.9998883413142227
A2R001Q01,90240,18/01/2001,0.8317241379310345,0.46394117647058825,0.9994321916831324,0.9996647804862053,0.9979971290886085,0.2123991357643635,0.9998885113122218
A2R001Q01,90240,18/01/2001,0.8457931034482757,0.4726764705882353,0.9994365894240129,0.9996635807742561,0.9979940350038796,0.2399135764363508,0.9998883413142227
A2R001Q01,90240,18/01/2001,0.8151724137931033,0.4502205882352941,0.9994377888078894,0.9996641806302307,0.9979966300426845,0.19105780678160414,0.9998884913124572
A2R001Q01,90240,18/01/2001,0.5395862068965518,0.4356764705882353,0.9995064535348192,0.999669979237985,0.9980265727981246,0.17090700648176727,0.9998901512929191
A2R001Q01,90240,18/01/2001,0.5131034482758623,0.4564558823529412,0.9994363895267001,0.9996732784458452,0.9980907501039513,0.17267075267868953,0.9998937212509007
A2R001Q01,90240,18/01/2001,0.5067586206896553,0.46344117647058825,0.9993913126826749,0.9996888747011843,0.998187964249947,0.1628378676308479,0.9998991411871081
A2R001Q01,90240,31/01/2001,0.7817931034482761,0.44197058823529406,0.9993977093966829,0.9996622810863112,0.9979940350038796,0.210459014947749,0.9998883413142227
A2R001Q01,90240,31/01/2001,0.4251034482758618,0.45473529411764707,0.9993911127853622,0.9996836759494045,0.9981733921089662,0.15582697649808191,0.9998983211967594
A2R001Q01,90240,31/01/2001,0.8800000000000003,0.47869117647058823,0.999398808831903,0.9996641806302307,0.9979940350038796,0.20269853168129107,0.9998883413142227
A2R001Q01,90240,31/01/2001,0.5953103448275865,0.47423529411764703,0.9994006079077178,0.9996635807742561,0.9979940350038796,0.19529079765421753,0.9998883413142227
A2R001Q01,90240,31/01/2001,0.3048275862068963,0.4680588235294118,0.999395610474899,0.9996611813503578,0.9980320623032886,0.21663212663697692,0.9998904612892705
A2R001Q01,90240,31/01/2001,0.8171034482758621,0.4752352941176471,0.999404106110691,0.9996643805822222,0.9979940350038796,0.18678072225406764,0.9998883413142227
A2R001Q01,90240,31/01/2001,0.5337931034482759,0.4409411764705882,0.999454480233504,0.9996677797660782,0.9980414443666599,0.1670267648485383,0.9998909812831501
A2R001Q01,90240,31/01/2001,0.44717241379310346,0.43827941176470586,0.9993986089345903,0.9996738783018198,0.998104923008193,0.1586930640680806,0.9998945112416026
A2R001Q01,90240,12/02/2001,0.4987586206896548,0.4289411764705882,0.9993886140689527,0.9996810765735147,0.9981779833314669,0.1739053750165351,0.9998985811936992
A2R001Q01,90240,14/02/2001,0.44082758620689644,0.46257352941176466,0.9993886140689527,0.9996634807982604,0.9979940350038796,0.204241809603598,0.9998883413142227
A2R001Q01,90240,14/02/2001,0.26455172413793093,0.5253382352941177,0.9993886140689527,0.9996751779897647,0.9980198855827429,0.3869659156047444,0.999889781297274
A2R001Q01,90240,14/02/2001,0.7776551724137932,0.46144117647058824,0.9993886140689527,0.9996737783258239,0.9979965302334997,0.22712641650866439,0.9998884813125748
A2R001Q01,90240,14/02/2001,0.8491034482758621,0.4705294117647059,0.9993886140689527,0.9996642806062265,0.9979940350038796,0.22373120507958905,0.9998883413142227
A2R001Q01,90240,14/02/2001,0.7809655172413796,0.46645588235294116,0.9993935115531152,0.9996621811103155,0.9979940350038796,0.1799021120860708,0.9998883413142227
A2R001Q01,90240,14/02/2001,0.5991724137931036,0.45388235294117646,0.9994518815684383,0.9996659801981544,0.9980106033285565,0.20895983068036508,0.9998892613033943
A2R001Q01,90240,14/02/2001,0.43448275862068986,0.42820588235294116,0.9993886140689527,0.9996683796220528,0.9980724850231328,0.1970545438511398,0.9998927112627883
A2R001Q01,90240,28/02/2001,0.6245517241379313,0.4729705882352941,0.9994244956365915,0.9996638807022434,0.9980096052367085,0.19013184002821995,0.9998892113039828
A2R001Q01,90240,28/02/2001,0.6168275862068966,0.4647058823529412,0.9994260948150935,0.9996654803181756,0.9980102040918173,0.2007143172097535,0.9998892413036298
A2R001Q01,90240,28/02/2001,0.6234482758620685,0.4696176470588235,0.9994242957392787,0.9996643805822222,0.9980107031377413,0.19454120552052556,0.9998892713032766
A2R001Q01,90240,28/02/2001,0.637793103448276,0.464735294117647,0.999423296252715,0.9996641806302307,0.9980089065724149,0.18858856210591293,0.9998891713044537
A2R001Q01,90240,28/02/2001,0.6311724137931032,0.4670147058823529,0.9994233962013713,0.9996643805822222,0.9980155937877966,0.18960271616914323,0.9998895413000988
A2R001Q01,90240,28/02/2001,0.6300689655172413,0.47111764705882353,0.9994229964067458,0.999664080654235,0.9980104037101869,0.19652541999206313,0.999889251303512
A2R001Q01,90240,28/02/2001,0.6063448275862067,0.4648970588235294,0.9994245955852479,0.9996641806302307,0.9980135976041005,0.1905727765774505,0.9998894313013935
A2R001Q01,90240,28/02/2001,0.49655172413793114,0.44473529411764706,0.9993914126313312,0.9996858754213114,0.9982594276262642,0.14868380440054677,0.9999031111403818
A2R001Q01,90240,14/03/2001,0.8262068965517244,0.4635294117647059,0.9993914126313312,0.9996649804381968,0.9980003229825221,0.17606596410776487,0.9998886913101032
A2R001Q01,90240,14/03/2001,0.800551724137931,0.4603382352941176,0.9993886140689527,0.9996641806302307,0.9979940350038796,0.19643723268221702,0.9998883413142227
A2R001Q01,90240,14/03/2001,0.7964137931034481,0.4325588235294118,0.9993886140689527,0.999664880462201,0.9979940350038796,0.21231094845451737,0.9998883413142227
A2R001Q01,90240,14/03/2001,0.781241379310345,0.4258235294117647,0.9993886140689527,0.9996643805822222,0.9979940350038796,0.20437409056836722,0.9998883413142227
A2R001Q01,90240,14/03/2001,0.7842758620689652,0.4250441176470588,0.9993886140689527,0.9996642806062265,0.9979965302334997,0.20604964945544332,0.9998884813125748
A2R001Q01,90240,14/03/2001,0.6813793103448278,0.41505882352941176,0.9993975094993701,0.9996645805342137,0.9979940350038796,0.2034922174699061,0.9998883413142227
A2R001Q01,90240,14/03/2001,0.47751724137931006,0.4113235294117647,0.9994404874216115,0.9996726785898706,0.998096938273409,0.18245954407160808,0.9998940712467813
A2R001Q01,90240,14/03/2001,0.48772413793103464,0.408,0.9994285935315028,0.9996790770535995,0.9981808777978262,0.15640019401208163,0.9998987411918161
A2R001Q01,90240,28/03/2001,0.41517241379310343,0.5508823529411765,0.9993952106802736,0.9999154203075842,0.9983812946409055,0.2393844525772741,0.9999099010604644
A2R001Q01,90240,28/03/2001,0.7144827586206892,0.42622058823529413,0.9995240444983412,0.9996917740050614,0.9980005226008917,0.1806076105648397,0.9998887013099854
A2R001Q01,90240,28/03/2001,0.8386206896551727,0.4490147058823529,0.9993886140689527,0.9996662801261418,0.9979940350038796,0.17730058644561045,0.9998883413142227
A2R001Q01,90240,28/03/2001,0.8860689655172416,0.4735735294117647,0.9993886140689527,0.9996767776056968,0.9979940350038796,0.1944089245557564,0.9998883413142227
A2R001Q01,90240,28/03/2001,0.866206896551724,0.45638235294117646,0.9993886140689527,0.9996662801261418,0.9979940350038796,0.1795934565016094,0.9998883413142227
A2R001Q01,90240,28/03/2001,0.7939310344827586,0.4446029411764706,0.9993886140689527,0.9996679797180698,0.9979940350038796,0.18021076767053218,0.9998883413142227
A2R001Q01,90240,28/03/2001,0.7688275862068967,0.4460441176470588,0.9993886140689527,0.9996658802221586,0.9979940350038796,0.1718770668900745,0.9998883413142227
A2R001Q01,90240,28/03/2001,0.5663448275862071,0.449,0.9994238959446532,0.9996673798620951,0.9980249758511678,0.16561576789100046,0.9998900612939784
A2R001Q01,90240,28/03/2001,0.5238620689655171,0.44848529411764704,0.9994613766907939,0.9996717788059087,0.9980433407411711,0.15150579831562236,0.9998910912818555
A2R001Q01,90240,28/03/2001,0.5150344827586206,0.41698529411764707,0.9995112510703251,0.9996797768855697,0.9981271804564035,0.1409233211340888,0.9998957512270079
A2R001Q01,90240,28/03/2001,0.7095172413793103,0.4594411764705882,0.9993886140689527,0.9996991722287479,0.9980740819700896,0.19088143216191186,0.9998928012617291
A2R001Q01,90240,11/04/2001,0.653793103448276,0.4628088235294117,0.9994170994360198,0.9996732784458452,0.9980103039010021,0.2518629569204991,0.999889251303512
A2R001Q01,90240,11/04/2001,0.6455172413793102,0.4597352941176471,0.9994142009249848,0.9996725786138748,0.9980082079081213,0.1851933506768376,0.9998891313049244
A2R001Q01,90240,11/04/2001,0.631448275862069,0.471014705882353,0.999414500770954,0.9996715788539172,0.997997827752902,0.17236209709422812,0.9998885513117509
A2R001Q01,90240,11/04/2001,0.6013793103448277,0.46517647058823525,0.9994127016951392,0.9996708790219468,0.9980100044734477,0.17214162881961284,0.9998892313037474
A2R001Q01,90240,11/04/2001,0.6259310344827584,0.4559117647058824,0.9994139010790157,0.9996706790699553,0.9980086071448605,0.17765333568499492,0.999889151304689
A2R001Q01,90240,11/04/2001,0.5828965517241382,0.4610294117647059,0.9994150005142358,0.9996701791899765,0.9980100044734477,0.16367564707438598,0.9998892313037474
A2R001Q01,90240,11/04/2001,0.5034482758620689,0.46024999999999994,0.9994274940962827,0.9996744781577943,0.9980601086842176,0.17549274659376515,0.9998920212709095
A2R001Q01,90240,11/04/2001,0.47365517241379296,0.4618088235294117,0.999460077358261,0.9996829761174342,0.998142451261678,0.14383350235901055,0.9998966012170035
A2R001Q01,90240,25/04/2001,0.5980689655172413,0.45233823529411765,0.9994228964580895,0.999682676189447,0.9979940350038796,0.22302570660082016,0.9998883413142227
A2R001Q01,90240,25/04/2001,0.5699310344827588,0.46064705882352935,0.9994427862407081,0.9996706790699553,0.9980043153499141,0.1717888795802284,0.9998889113075138
A2R001Q01,90240,25/04/2001,0.6113103448275865,0.5059558823529412,0.9994310922479123,0.9996753779417562,0.9979940350038796,0.208122051236827,0.9998883413142227
A2R001Q01,90240,25/04/2001,0.6046896551724137,0.4724705882352941,0.9994310922479123,0.9996697792859934,0.9980004227917069,0.1944971118656025,0.9998887013099854
A2R001Q01,90240,25/04/2001,0.5895172413793102,0.4717352941176471,0.9994316919398505,0.9996692794060146,0.997999823936598,0.1704660699325367,0.9998886613104563
A2R001Q01,90240,25/04/2001,0.5666206896551724,0.46679411764705875,0.999432091734476,0.9996690794540231,0.99800132107437,0.16301424225054015,0.9998887513093969
A2R001Q01,90240,25/04/2001,0.5522758620689654,0.46936764705882356,0.9994324915291015,0.9996705790939595,0.9980064113427949,0.15776709731469643,0.9998890313061014
A2R001Q01,90240,25/04/2001,0.5274482758620689,0.4729705882352941,0.9994361896293874,0.9996691794300189,0.9980177895898621,0.16685039022884604,0.9998896612986864
A2R001Q01,90240,25/04/2001,0.5164137931034478,0.4557794117647059,0.9994358897834182,0.9996675798140866,0.9980122002755133,0.17359671943207372,0.999889351302335
A2R001Q01,90240,23/05/2001,0.49241379310344824,0.47211764705882353,0.999506953278101,0.9996691794300189,0.9979964304243149,0.19608448344283255,0.9998884713126925
A2R001Q01,90240,23/05/2001,0.5219310344827588,0.46555882352941175,0.9995087523539158,0.9996708790219468,0.9979940350038796,0.1905727765774505,0.9998883413142227
A2R001Q01,90240,23/05/2001,0.5575172413793101,0.46275,0.999511750813607,0.9996668799821163,0.9979940350038796,0.19639313902729397,0.9998883413142227
A2R001Q01,90240,23/05/2001,0.46013793103448286,0.45854411764705877,0.999506653432132,0.9996643805822222,0.9979940350038796,0.18179813924776225,0.9998883413142227
A2R001Q01,90240,23/05/2001,0.48965517241379297,0.45329411764705885,0.9995163484518003,0.999666180150146,0.9979966300426845,0.1983773534988315,0.9998884913124572
A2R001Q01,90240,23/05/2001,0.4678620689655175,0.46492647058823533,0.9995166482977694,0.9996663801021375,0.9979940350038796,0.17708011817099517,0.9998883413142227
A2R001Q01,90240,23/05/2001,0.45986206896551707,0.46502941176470586,0.9995204463467117,0.9996659801981544,0.9979940350038796,0.1798139247762247,0.9998883413142227
A2R001Q01,90240,23/05/2001,0.4805517241379311,0.4574264705882352,0.9995277425986271,0.9996677797660782,0.9979964304243149,0.17968164381145552,0.9998884713126925
A2R001Q01,90240,23/05/2001,0.45682758620689645,0.5094411764705883,0.9996369864800452,0.9996701791899765,0.9980321621124734,0.20274262533621412,0.9998904612892705
A2R001Q01,90240,20/06/2001,0.5219310344827588,0.5634558823529412,0.9995465329460256,0.9996638807022434,0.9979940350038796,0.21751399973543806,0.9998883413142227
A2R001Q01,90240,20/06/2001,0.5219310344827588,0.5224411764705883,0.9995488317651222,0.999666580054129,0.9979940350038796,0.21447153754574713,0.9998883413142227
A2R001Q01,90240,20/06/2001,0.507310344827586,0.5054852941176471,0.9995486318678095,0.999664080654235,0.9979940350038796,0.21649984567220776,0.9998883413142227
A2R001Q01,90240,20/06/2001,0.4987586206896548,0.539764705882353,0.9995254437795305,0.9996625810142985,0.9979940350038796,0.21852815379866836,0.9998883413142227
A2R001Q01,90240,20/06/2001,0.5108965517241377,0.513794117647059,0.9995470326893074,0.9996622810863112,0.9979990254631197,0.21817540455928391,0.999888621310927
A2R001Q01,90240,20/06/2001,0.5191724137931035,0.5607352941176471,0.9995481321245276,0.9996637807262476,0.9979940350038796,0.21447153754574713,0.9998883413142227
A2R001Q01,90240,20/06/2001,0.4888275862068965,0.5113676470588236,0.9995489317137787,0.9996637807262476,0.9979940350038796,0.2222320208122051,0.9998883413142227
A2R001Q01,90240,20/06/2001,0.5100689655172412,0.5125441176470589,0.9995456334081182,0.9996643805822222,0.9979940350038796,0.2138101327219013,0.9998883413142227
A2R001Q01,90240,04/07/2001,0.555310344827586,0.4459264705882353,0.9995476323812458,0.9996636807502519,0.9980007222192613,0.2009347854843688,0.9998887113098678
A2R001Q01,90240,04/07/2001,0.521655172413793,0.4326911764705882,0.9995419353078323,0.9996636807502519,0.9980008220284461,0.20053794259006127,0.99988872130975
A2R001Q01,90240,04/07/2001,0.5299310344827588,0.44691176470588234,0.9995525298654081,0.9996628809422857,0.9980016205019244,0.195643546893602,0.9998887613092793
A2R001Q01,90240,04/07/2001,0.523310344827586,0.43173529411764705,0.9995447338702109,0.9996622810863112,0.9979981271804564,0.1968781692314476,0.9998885713115155
A2R001Q01,90240,04/07/2001,0.5188965517241377,0.4429852941176471,0.9995440342296162,0.9996614812783451,0.9979940350038796,0.19850963446360065,0.9998883413142227
A2R001Q01,90240,04/07/2001,0.5125517241379312,0.45380882352941176,0.9995462331000565,0.9996645805342137,0.997997827752902,0.20459455884298247,0.9998885513117509
A2R001Q01,90240,04/07/2001,0.49931034482758596,0.4548382352941176,0.999547432483933,0.9996624810383027,0.9980022193570333,0.20503549539221305,0.9998888013088085
A2R001Q01,90240,04/07/2001,0.5012413793103447,0.4449705882352941,0.9995461331514002,0.9996629809182815,0.9979967298518693,0.19771594867498568,0.9998884913124572
A2R001Q01,90240,18/07/2001,0.5577931034482759,0.47289705882352934,0.9995472325866203,0.9996635807742561,0.998011401802035,0.18682481590899067,0.9998893113028059
A2R001Q01,90240,18/07/2001,0.5597241379310343,0.4626176470588235,0.9995412356672377,0.9996636807502519,0.9980123000846981,0.19224833546452663,0.9998893613022174
A2R001Q01,90240,18/07/2001,0.5721379310344825,0.4656470588235294,0.9995680219071463,0.9996652803661841,0.9980116014204045,0.19595220247806341,0.9998893213026881
A2R001Q01,90240,18/07/2001,0.57848275862069,0.4526764705882353,0.9995414355645504,0.9996634807982604,0.9980109027561109,0.18475241412760704,0.9998892813031589
A2R001Q01,90240,18/07/2001,0.5715862068965518,0.4609705882352941,0.999542634948427,0.9996637807262476,0.9980145956959485,0.1856783808809912,0.9998894913006873
A2R001Q01,90240,18/07/2001,0.5815172413793102,0.44927941176470587,0.9995424350511143,0.9996632808462689,0.9980109027561109,0.192512897394065,0.9998892813031589
A2R001Q01,90240,18/07/2001,0.5608275862068965,0.47413235294117645,0.9995604258092617,0.9996654803181756,0.9979940350038796,0.19568764054852505,0.9998883413142227
A2R001Q01,90240,18/07/2001,0.5655172413793101,0.46885294117647053,0.999549031662435,0.9996654803181756,0.9980121004663285,0.1837382600643767,0.999889351302335
A2R001Q01,90240,01/08/2001,0.5122758620689658,0.48879411764705877,0.9995493315084041,0.9996660801741502,0.9980222810031781,0.19723091847083205,0.9998899112957439
A2R001Q01,90240,01/08/2001,0.505655172413793,0.49513235294117647,0.9995501310976551,0.9996755778937477,0.998016891307199,0.26606111380572334,0.9998896112992749
A2R001Q01,90240,01/08/2001,0.5026206896551724,0.48239705882352935,0.9995478322785585,0.9996653803421799,0.9980172905439382,0.20146390934344546,0.9998896412989218
A2R001Q01,90240,01/08/2001,0.4921379310344829,0.4730147058823529,0.9995449337675236,0.999666580054129,0.9980166916888293,0.19709863750606285,0.9998896012993926
A2R001Q01,90240,01/08/2001,0.49186206896551754,0.47152941176470586,0.9995489317137787,0.999664080654235,0.9980158932153509,0.1978041359848318,0.9998895612998634
A2R001Q01,90240,01/08/2001,0.49517241379310306,0.4735147058823529,0.9995444340242418,0.9996656802701671,0.9980163922612749,0.19559945323867894,0.9998895912995103
A2R001Q01,90240,01/08/2001,0.5106206896551724,0.475485294117647,0.9995455334594618,0.9996637807262476,0.9980186878725253,0.19599629613298647,0.9998897112980979
A2R001Q01,90240,01/08/2001,0.5067586206896553,0.4909264705882353,0.9995553284277866,0.9996670799341079,0.998027870317527,0.2074165527580581,0.9998902212920953
A2R001Q01,90240,15/08/2001,0.5186206896551724,0.4985,0.9995519301734699,0.9996633808222646,0.9980164920704597,0.21592662815820804,0.9998895912995103
A2R001Q01,90240,15/08/2001,0.5222068965517241,0.5188970588235294,0.9995556282737558,0.9996638807022434,0.9980180890174165,0.22249658274174344,0.999889681298451
A2R001Q01,90240,15/08/2001,0.4830344827586206,0.4926911764705882,0.9995548286845047,0.9996636807502519,0.9980204844378517,0.20931257991974955,0.9998898112969209
A2R001Q01,90240,15/08/2001,0.48,0.5032794117647059,0.9995539291465974,0.999668279646057,0.9980212829113302,0.21544159795405443,0.9998898612963324
A2R001Q01,90240,15/08/2001,0.4788965517241377,0.5008823529411766,0.9995559281197249,0.9996631808702731,0.998022879858287,0.21173773094051765,0.9998899512952731
A2R001Q01,90240,15/08/2001,0.4833103448275864,0.4893529411764706,0.999553829197941,0.9996626809902942,0.9980211831021454,0.21107632611667182,0.9998898512964501
A2R001Q01,90240,15/08/2001,0.4788965517241377,0.4866764705882353,0.9995535293519718,0.9996622810863112,0.998027371271603,0.20600555580052027,0.9998902012923306
A2R001Q01,90240,15/08/2001,0.49379310344827587,0.5149117647058824,0.9995440342296162,0.9996636807502519,0.9980329605859518,0.2000088187309846,0.999890511288682
A2R001Q01,90240,05/09/2001,0.523310344827586,0.49372058823529413,0.999567122369239,0.999664880462201,0.9980189873000798,0.19330658318268001,0.9998897312978625
A2R001Q01,90240,05/09/2001,0.5169655172413794,0.4754264705882353,0.9995644237555168,0.9996641806302307,0.9980201850102973,0.18545791260637592,0.9998898012970386
A2R001Q01,90240,05/09/2001,0.5142068965517241,0.5251764705882354,0.9995635242176094,0.999664480558218,0.998016891307199,0.2145597248555933,0.9998896112992749
A2R001Q01,90240,05/09/2001,0.5125517241379312,0.5248235294117648,0.9995751182617489,0.9996653803421799,0.9980196859643734,0.1884562811411438,0.9998897712973918
A2R001Q01,90240,05/09/2001,0.5053793103448276,0.5323382352941176,0.9995780167727838,0.9996645805342137,0.9980187876817102,0.18585475550068345,0.9998897212979801
A2R001Q01,90240,05/09/2001,0.49986206896551755,0.5174411764705883,0.9995775170295019,0.9996639806782391,0.9980177895898621,0.17752105472022575,0.9998896612986864
A2R001Q01,90240,05/09/2001,0.49131034482758595,0.5250735294117648,0.9995535293519718,0.9996645805342137,0.9980307647838862,0.20225759513206049,0.9998903912900944
A2R001Q01,90240,05/09/2001,0.5075862068965513,0.46316176470588233,0.9995360383371062,0.9996663801021375,0.9980510260484007,0.2097535164689801,0.9998915112769121
A2R001Q01,90240,19/09/2001,0.5202758620689654,0.4731617647058823,0.9995691213423664,0.9996655802941714,0.998031363638995,0.18748622073283652,0.9998904212897413
A2R001Q01,90240,19/09/2001,0.48855172413793113,0.4835588235294117,0.9995668225232698,0.9996660801741502,0.9980276706991574,0.20005291238590767,0.999890211292213
A2R001Q01,90240,19/09/2001,0.49324137931034473,0.5249117647058824,0.9995800157459114,0.9996637807262476,0.9980230794766566,0.20340403016005992,0.9998899612951554
A2R001Q01,90240,19/09/2001,0.528,0.5175294117647059,0.9995801156945677,0.999664880462201,0.9980244768052438,0.21085585784205652,0.9998900412942139
A2R001Q01,90240,19/09/2001,0.48386206896551753,0.5222941176470588,0.9995787164133785,0.9996638807022434,0.9980257743246462,0.20402134132898275,0.99989011129339
A2R001Q01,90240,19/09/2001,0.5158620689655171,0.5152941176470589,0.9995763176456255,0.9996641806302307,0.9979940350038796,0.19670179461175533,0.9998883413142227
A2R001Q01,90240,19/09/2001,0.5139310344827588,0.5137794117647059,0.9995810152324751,0.999664480558218,0.9979940350038796,0.1943207372459103,0.9998883413142227
A2R001Q01,90240,19/09/2001,0.48717241379310305,0.4550735294117647,0.9995841136408227,0.9996681796700613,0.9980498283381831,0.19246880373914194,0.9998914512776184
A2R001Q01,90240,03/10/2001,0.5042758620689658,0.3957794117647059,0.9995463330487129,0.9996636807502519,0.9980124997030677,0.18541381895145287,0.9998893713020996
A2R001Q01,90240,03/10/2001,0.5031724137931031,0.3916470588235294,0.9995524299167518,0.9996626809902942,0.9980152943602422,0.1841791966136073,0.9998895213003341
A2R001Q01,90240,03/10/2001,0.49517241379310306,0.5257058823529411,0.9995885113817032,0.9996618811823281,0.9979962308059452,0.23766480003527496,0.9998884613128102
A2R001Q01,90240,03/10/2001,0.5089655172413794,0.5251176470588236,0.9995932089685529,0.9996632808462689,0.9980146955051333,0.20238987609682965,0.9998894913006873
A2R001Q01,90240,03/10/2001,0.4995862068965513,0.39301470588235293,0.9995435344863344,0.9996625810142985,0.998011401802035,0.17708011817099517,0.9998893113028059
A2R001Q01,90240,07/11/2001,0.5950344827586207,0.4777647058823529,0.9995929091225837,0.9996649804381968,0.9980126993214373,0.2251862956920499,0.9998893813019819
A2R001Q01,90240,07/11/2001,0.5561379310344825,0.5042794117647059,0.9996005052204683,0.9996637807262476,0.9980093058091541,0.19674588826667838,0.9998891913042183
A2R001Q01,90240,07/11/2001,0.563310344827586,0.4597352941176471,0.999595907582275,0.9996646805102095,0.9980096052367085,0.224480797213281,0.9998892113039828
A2R001Q01,90240,07/11/2001,0.38372413793103455,0.4728382352941176,0.9995869122032012,0.9996625810142985,0.9979976281345324,0.1940120816614489,0.9998885413118687
A2R001Q01,90240,07/11/2001,0.5495172413793106,0.4748529411764706,0.9995966072228696,0.99966278096629,0.9980117012295893,0.19405617531637195,0.9998893213026881
A2R001Q01,90240,07/11/2001,0.5415172413793106,0.46267647058823536,0.9995858127679811,0.9996694793580062,0.9980287686001902,0.22245248908682036,0.9998902712915068
A2R001Q01,90240,07/11/2001,0.5437241379310342,0.44879411764705884,0.9995627246283584,0.9996712789259299,0.9980342581053542,0.22262886370651264,0.9998905812878581
A2R001Q01,90240,07/11/2001,0.5034482758620689,0.4351029411764706,0.9995357384911371,0.9996739782778156,0.998042841695247,0.20269853168129107,0.9998910612822086
A2R001Q01,90240,21/11/2001,0.552,0.4248676470588235,0.9996058024992561,0.999664080654235,0.9979964304243149,0.16570395520084658,0.9998884713126925
A2R001Q01,90240,21/11/2001,0.49241379310344824,0.42473529411764704,0.9996084011643219,0.9996655802941714,0.9979940350038796,0.18625159839499095,0.9998883413142227
A2R001Q01,90240,21/11/2001,0.56,0.5029705882352942,0.999617196646083,0.9996654803181756,0.9979940350038796,0.1912782750562194,0.9998883413142227
A2R001Q01,90240,21/11/2001,0.5238620689655171,0.5441323529411765,0.9996160972108628,0.9996634807982604,0.9979965302334997,0.16790863794699942,0.9998884813125748
A2R001Q01,90240,21/11/2001,0.5566896551724136,0.5359705882352941,0.9996159972622064,0.9996637807262476,0.9980005226008917,0.17434631156576566,0.9998887013099854
A2R001Q01,90240,21/11/2001,0.5081379310344829,0.520029411764706,0.9996421838101767,0.9996694793580062,0.9980008220284461,0.16786454429207637,0.99988872130975
A2R001Q01,90240,21/11/2001,0.5448275862068965,0.5414852941176471,0.999549031662435,0.999670379141968,0.9980447380697582,0.17611005776268793,0.9998911612810316
A2R001Q01,90240,21/11/2001,0.5128275862068965,0.43379411764705883,0.9995645237041731,0.9996697792859934,0.998038849327855,0.1560474447726972,0.999890841284798
A2R001Q01,90240,05/12/2001,0.48717241379310305,0.4676764705882353,0.9995765175429382,0.9996613813023493,0.9979940350038796,0.19379161338683362,0.9998883413142227
A2R001Q01,90240,05/12/2001,0.5522758620689654,0.46601470588235294,0.99959990552853,0.9996625810142985,0.9979961309967604,0.1934829578023722,0.9998884613128102
